Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,cluster
1999-04-14,0.03582410099999933,0.03906299900000043,0.041016000999999136,0.03906299900000043,0.04010400199999964,48288000.0,-2.910473801025837,0
1999-04-15,0.0367787849999992,0.04010400199999964,0.04010400199999964,0.03906299900000043,0.04010400199999964,35856000.0,2.6649336370717425,0
1999-04-16,0.0379728410000002,0.04140599800000011,0.04205699999999979,0.03984399900000035,0.03984399900000035,38928000.0,3.24654881076456,0
1999-04-19,0.036300983000000286,0.03958300100000045,0.0419269989999993,0.03906299900000043,0.0419269989999993,31296000.0,-4.402736531069729,0
1999-04-20,0.035584737000000644,0.03880200200000061,0.04114599899999938,0.03841099899999989,0.03958300100000045,67680000.0,-1.9730666707155398,0
1999-04-21,0.03618175899999976,0.03945299999999996,0.03958300100000045,0.03854199899999955,0.03880200200000061,37488000.0,1.6777433288107213,0
1999-04-22,0.034629135999999505,0.03776000100000054,0.03958300100000045,0.03736999999999924,0.03958300100000045,227184000.0,-4.2911793779940695,0
1999-04-23,0.032958195000000856,0.03593799799999964,0.03776000100000054,0.03567700099999982,0.03762999899999997,126048000.0,-4.825219681535497,0
1999-04-26,0.031286348000000075,0.03411500200000006,0.03645800099999974,0.03333300000000072,0.03593799799999964,123503999.99999994,-5.07261422853883,0
1999-04-27,0.034629135999999505,0.03776000100000054,0.03802099800000036,0.03437500100000079,0.0348960009999999,226944000.0,10.68444609793664,0
1999-04-28,0.03439070299999969,0.03750000099999973,0.03802099800000036,0.03632799899999917,0.03802099800000036,120095999.99999994,-0.6885593037987525,0
1999-04-29,0.03439070299999969,0.03750000099999973,0.03776000100000054,0.03671900199999989,0.03762999899999997,48144000.0,0.0,0
1999-04-30,0.03486850100000005,0.03802099800000036,0.03958300100000045,0.03762999899999997,0.0378910010000002,99312000.0,1.3893252962846603,0
1999-05-03,0.0351069380000002,0.03828100099999965,0.03841099899999989,0.03723999900000052,0.03841099899999989,33840000.0,0.6838405451640162,0
1999-05-04,0.03319664300000014,0.0361980010000007,0.03828100099999965,0.03541700200000086,0.03828100099999965,96048000.00000006,-5.441341515599351,0
1999-05-05,0.03391290499999933,0.03697900100000062,0.03697900100000062,0.03437500100000079,0.03645800099999974,144576000.0,2.157577707122549,0
1999-05-06,0.033256258999999844,0.036262999999999934,0.03750000099999973,0.03515600000000063,0.03671900199999989,35616000.0,-1.9362367306785866,0
1999-05-07,0.03343508799999917,0.03645800099999974,0.03671900199999989,0.03515600000000063,0.03515600000000063,25008000.0,0.5377409480737949,0
1999-05-10,0.03343508799999917,0.03645800099999974,0.03723999900000052,0.0361980010000007,0.0361980010000007,19680000.0,0.0,0
1999-05-11,0.03522616599999928,0.03841099899999989,0.03958300100000045,0.03723999900000052,0.03802099800000036,171744000.0,5.356843344208606,0
1999-05-12,0.036300983000000286,0.03958300100000045,0.03971400100000011,0.03828100099999965,0.03880200200000061,168480000.0,3.0512145752835007,0
1999-05-13,0.036300983000000286,0.03958300100000045,0.04062499900000027,0.03945299999999996,0.03958300100000045,69936000.00000006,0.0,0
1999-05-14,0.03439070299999969,0.03750000099999973,0.03958300100000045,0.03697900100000062,0.03958300100000045,28464000.0,-5.262359971140141,0
1999-05-17,0.036062531000000675,0.03932299799999939,0.03932299799999939,0.03684900000000013,0.03697900100000062,35760000.0,4.861325203697997,0
1999-05-18,0.03773438200000001,0.04114599899999938,0.04166699900000026,0.03854199899999955,0.03971400100000011,151536000.0,4.63596646420501,0
1999-05-19,0.036062531000000675,0.03932299799999939,0.04453099899999913,0.03867200000000004,0.04296899999999937,451728000.0,-4.430566869940389,0
1999-05-20,0.03319664300000014,0.0361980010000007,0.03958300100000045,0.03476599999999941,0.03958300100000045,178176000.0,-7.94699580128656,0
1999-05-21,0.03248041900000054,0.03541700200000086,0.03567700099999982,0.03437500100000079,0.03567700099999982,303504000.0,-2.1575749445390535,0
1999-05-24,0.03236026699999961,0.03528600199999943,0.03645800099999974,0.03476599999999941,0.03567700099999982,162624000.0,-0.36987885084119876,0
1999-05-25,0.032599632000000156,0.035546998999999246,0.03593799799999964,0.03515600000000063,0.03541700200000086,130080000.0,0.7396615802493178,0
1999-05-26,0.03248041900000054,0.03541700200000086,0.03723999900000052,0.03541700200000086,0.03541700200000086,104736000.0,-0.3657045704477002,0
1999-05-27,0.032241035000000196,0.03515600000000063,0.03567700099999982,0.03515600000000063,0.03567700099999982,82320000.0,-0.7369398460095655,0
1999-05-28,0.032599632000000156,0.035546998999999246,0.03567700099999982,0.03515600000000063,0.03567700099999982,88656000.0,1.1121828421891022,0
1999-06-01,0.03271884800000002,0.03567700099999982,0.03567700099999982,0.0348960009999999,0.03541700200000086,98543999.99999994,0.3657186363327014,0
1999-06-02,0.0315248110000006,0.03437500100000079,0.03567700099999982,0.03437500100000079,0.03567700099999982,130127999.99999994,-3.6494098817330456,0
1999-06-03,0.03236026699999961,0.03528600199999943,0.035546998999999246,0.0348960009999999,0.03528600199999943,41568000.0,2.650184650176435,0
1999-06-04,0.032599632000000156,0.035546998999999246,0.03567700099999982,0.03528600199999943,0.035546998999999246,78912000.0,0.7396615802493178,0
1999-06-07,0.032958195000000856,0.03593799799999964,0.03645800099999974,0.03567700099999982,0.03574200000000083,125136000.0,1.0999493937589477,0
1999-06-08,0.03379365800000045,0.03684900000000013,0.03750000099999973,0.03593799799999964,0.03606800000000021,153312000.0,2.5349269594817203,0
1999-06-09,0.03439070299999969,0.03750000099999973,0.03828100099999965,0.03697900100000062,0.03697900100000062,95184000.00000006,1.7666720942223657,0
1999-06-10,0.03450991200000075,0.03762999899999997,0.03776000100000054,0.03723999900000052,0.03750000099999973,36096000.0,0.34666132408902595,0
1999-06-11,0.03379365800000045,0.03684900000000013,0.03776000100000054,0.035546998999999246,0.03762999899999997,61008000.0,-2.0754690958136868,0
1999-06-14,0.03248041900000054,0.03541700200000086,0.03697900100000062,0.03515600000000063,0.03691399799999928,51648000.0,-3.886124453852202,0
1999-06-15,0.03248041900000054,0.03541700200000086,0.03567700099999982,0.0348960009999999,0.03541700200000086,49296000.0,0.0,0
1999-06-16,0.03343508799999917,0.03645800099999974,0.03750000099999973,0.03541700200000086,0.03593799799999964,64415999.99999994,2.939263464479547,0
1999-06-17,0.03248041900000054,0.03541700200000086,0.03671900199999989,0.03541700200000086,0.0361980010000007,74928000.0,-2.8553375704827966,0
1999-06-18,0.031286348000000075,0.03411500200000006,0.03567700099999982,0.03411500200000006,0.03567700099999982,158736000.0,-3.6762004869864584,0
1999-06-21,0.032958195000000856,0.03593799799999964,0.03593799799999964,0.034212001000000214,0.03515600000000063,83472000.0,5.343678420420428,0
1999-06-22,0.03236026699999961,0.03528600199999943,0.03593799799999964,0.034504997999999176,0.03593799799999964,193056000.0,-1.8142245987102568,0
1999-06-23,0.032958195000000856,0.03593799799999964,0.03593799799999964,0.034504997999999176,0.0348960009999999,210912000.0,1.847746877076073,0
1999-06-24,0.032241035000000196,0.03515600000000063,0.0361980010000007,0.0348960009999999,0.0361980010000007,115199999.99999994,-2.1759642815940894,0
1999-06-25,0.03271884800000002,0.03567700099999982,0.03606800000000021,0.0348960009999999,0.0348960009999999,73536000.0,1.481968938445788,0
1999-06-28,0.03319664300000014,0.0361980010000007,0.03684900000000013,0.03541700200000086,0.03684900000000013,109152000.0,1.4603245379285035,0
1999-06-29,0.033555235999999766,0.036588999999999317,0.037108999000000864,0.0361980010000007,0.03671900199999989,92688000.0,1.080167382723718,0
1999-06-30,0.03654033299999959,0.03984399900000035,0.03984399900000035,0.03697900100000062,0.03776000100000054,269232000.0,8.896113586050447,0
1999-07-01,0.034629135999999505,0.03776000100000054,0.03984399900000035,0.03567700099999982,0.03984399900000035,88992000.0,-5.230393666057454,0
1999-07-02,0.03713736299999937,0.04049500100000003,0.04049500100000003,0.03750000099999973,0.03828100099999965,224880000.0,7.2431142149599115,0
1999-07-06,0.03725658399999965,0.04062499900000027,0.04088500099999948,0.04010400199999964,0.04088500099999948,198096000.0,0.32102234051061274,0
1999-07-07,0.03654033299999959,0.03984399900000035,0.04088500099999948,0.03984399900000035,0.04088500099999948,63120000.0,-1.9224615857836747,0
1999-07-08,0.037375811000000425,0.04075500000000076,0.04140599800000011,0.03880200200000061,0.04010400199999964,186048000.0,2.2864195935754283,0
1999-07-09,0.0405406579999994,0.04420600099999916,0.04453099899999913,0.04062499900000027,0.04062499900000027,211728000.0,8.467675131885667,0
1999-07-12,0.04239133699999975,0.04622400200000065,0.0481770000000008,0.04505199900000001,0.046875,401040000.0,4.56499333653817,0
1999-07-13,0.04251056500000061,0.04635399999999912,0.04700500100000049,0.04427100000000017,0.04674499899999951,138864000.0,0.2812348441833201,0
1999-07-14,0.04083871799999983,0.04453099899999913,0.04739600000000088,0.04427100000000017,0.04635399999999912,137952000.00000006,-3.9327803425809993,0
1999-07-15,0.04107808700000071,0.04479199999999928,0.04635399999999912,0.04479199999999928,0.04492200199999985,137040000.00000006,0.5861108123803804,0
1999-07-16,0.041913561999999516,0.04570300099999969,0.04609400000000008,0.04479199999999928,0.0455729999999992,103872000.0,2.033847562064661,0
1999-07-19,0.04083871799999983,0.04453099899999913,0.04596399899999959,0.04427100000000017,0.04583299899999993,43632000.0,-2.5643874020438995,0
1999-07-20,0.04012247200000019,0.04374999899999921,0.04453099899999913,0.04218799999999945,0.04453099899999913,178752000.0,-1.7538344468759903,0
1999-07-21,0.03892844900000014,0.04244799900000018,0.0432289990000001,0.04114599899999938,0.0432289990000001,112080000.00000006,-2.976000068022855,0
1999-07-22,0.03713736299999937,0.04049500100000003,0.04218799999999945,0.04010400199999964,0.04218799999999945,213264000.0,-4.6009188795919425,0
1999-07-23,0.03713736299999937,0.04049500100000003,0.04166699900000026,0.04036499899999946,0.04036499899999946,80256000.00000006,0.0,0
1999-07-26,0.03725658399999965,0.04062499900000027,0.041536000000000683,0.04062499900000027,0.041536000000000683,60528000.0,0.32102234051061274,0
1999-07-27,0.037375811000000425,0.04075500000000076,0.04088500099999948,0.04010400199999964,0.04062499900000027,98591999.99999994,0.32000246941543686,0
1999-07-28,0.0379728410000002,0.04140599800000011,0.0419269989999993,0.04049500100000003,0.04062499900000027,244224000.0,1.5973451110293135,0
1999-07-29,0.038331419000000366,0.04179700100000083,0.0419269989999993,0.04036499899999946,0.04062499900000027,388800000.0,0.944314879211472,0
1999-07-30,0.038450631999999985,0.0419269989999993,0.04296899999999937,0.04166699900000026,0.04179700100000083,452304000.0,0.31102231473496555,0
1999-08-02,0.038809224999999614,0.04231800099999994,0.04244799900000018,0.04166699900000026,0.0419269989999993,313344000.0,0.9325780745719436,0
1999-08-03,0.03785361699999967,0.04127599999999987,0.04231800099999994,0.04088500099999948,0.04231800099999994,255216000.0,-2.4623114877283525,0
1999-08-04,0.03785361699999967,0.04127599999999987,0.04166699900000026,0.04114599899999938,0.041536000000000683,89951999.99999994,0.0,0
1999-08-05,0.038450631999999985,0.0419269989999993,0.0419269989999993,0.04062499900000027,0.04127599999999987,240576000.0,1.5771852892722205,0
1999-08-06,0.038450631999999985,0.0419269989999993,0.04205699999999979,0.04166699900000026,0.04179700100000083,183984000.0,0.0,0
1999-08-09,0.038450631999999985,0.0419269989999993,0.04244799900000018,0.04166699900000026,0.04205699999999979,31056000.0,0.0,0
1999-08-10,0.03916688300000004,0.04270799799999914,0.04453099899999913,0.0419269989999993,0.04218799999999945,212064000.0,1.8627591256889175,0
1999-08-11,0.04179431899999919,0.0455729999999992,0.04609400000000008,0.04296899999999937,0.04349000000000025,197712000.0,6.708350037854749,0
1999-08-12,0.0438238309999992,0.04778600100000041,0.04895800000000072,0.0455729999999992,0.04583299899999993,239616000.0,4.855947600552968,0
1999-08-13,0.04334694099999936,0.04726599900000039,0.0483070019999996,0.046875,0.04739600000000088,84672000.0,-1.088188986561145,0
1999-08-16,0.04167510199999924,0.0454429980000004,0.04765599999999992,0.04388000099999978,0.04765599999999992,223440000.0,-3.856897216961408,0
1999-08-17,0.04179431899999919,0.0455729999999992,0.04635399999999912,0.04440100100000066,0.0455729999999992,193536000.0,0.286077076164748,0
1999-08-18,0.04274994100000029,0.04661500099999927,0.04713499900000073,0.0441409979999996,0.04505199900000001,279888000.0,2.2864437276457483,0
1999-08-19,0.05182450600000088,0.05651000099999948,0.05911500000000025,0.0481770000000008,0.04986999900000022,1966992000.0,21.227072375263912,0
1999-08-20,0.05134761000000054,0.05598999899999946,0.05703099800000011,0.05390600099999965,0.056641000999999136,353088000.0,-0.9201946395293814,0
1999-08-23,0.04824235299999913,0.05260400100000062,0.05520800100000045,0.05078100000000063,0.05520800100000045,507984000.0,-6.0475050196018065,0
1999-08-24,0.048003900999999516,0.05234400199999989,0.05286499900000052,0.04921900100000087,0.0518230010000007,398064000.0,-0.4942570813197156,0
1999-08-25,0.04776455100000021,0.05208300099999974,0.05299499999999924,0.05000000100000079,0.05247400000000013,350352000.0,-0.4986263755683118,0
1999-08-26,0.04704832700000061,0.05130200099999982,0.05286499900000052,0.0505210009999999,0.05208300099999974,275376000.0,-1.4995295681982657,0
1999-08-27,0.049675743999999966,0.05416699899999955,0.05624999900000027,0.05208300099999974,0.05234400199999989,552384000.0,5.5845735919735295,0
1999-08-30,0.04949600600000004,0.05397100000000066,0.05612000100000003,0.05169300000000021,0.05507799999999996,158640000.0,-0.36184208765193127,0
1999-08-31,0.05373570000000072,0.05859399999999937,0.0588539990000001,0.05312500099999973,0.05416699899999955,786864000.0,8.56571121528229,0
1999-09-01,0.051227465000000194,0.0558589989999998,0.05859399999999937,0.05494799799999939,0.05859399999999937,565344000.0,-4.667715124415473,0
1999-09-02,0.050630446999999634,0.05520800100000045,0.05546899900000035,0.05286499900000052,0.05403599899999989,341088000.0,-1.1654308377420097,0
1999-09-03,0.05098902099999947,0.05559900000000084,0.05703099800000011,0.05520800100000045,0.05624999900000027,258864000.0,0.7082288670441139,0
1999-09-07,0.05075059500000023,0.05533900100000011,0.05651000099999948,0.05507799999999996,0.05651000099999948,124416000.00000006,-0.46763251137611483,0
1999-09-08,0.050630446999999634,0.05520800100000045,0.0558589989999998,0.05520800100000045,0.05546899900000035,170064000.0,-0.23672274098334167,0
1999-09-09,0.04991420400000024,0.05442700200000061,0.05612000100000003,0.05338500100000054,0.05572900199999964,209472000.0,-1.4146482137616156,0
1999-09-10,0.050630446999999634,0.05520800100000045,0.05598999899999946,0.05494799799999939,0.05533900100000011,167423999.99999994,1.4349476754203616,0
1999-09-13,0.04895858499999939,0.05338500100000054,0.05546899900000035,0.05286499900000052,0.05546899900000035,174432000.0,-3.3020576129898283,0
1999-09-14,0.047526114000000064,0.0518230010000007,0.05338500100000054,0.05156299799999964,0.05338500100000054,250368000.0,-2.9259154645328245,0
1999-09-15,0.047884679999999236,0.052213999999999317,0.05286499900000052,0.05078100000000063,0.051171998999999246,212736000.0,0.7544893048551993,0
1999-09-16,0.04668971899999974,0.05091100199999943,0.05208300099999974,0.05025999999999975,0.05156299799999964,158112000.0,-2.4954954609874846,0
1999-09-17,0.046570516999999256,0.05078100000000063,0.05104200200000086,0.04895800000000072,0.05058599999999913,171648000.0,-0.25535148571618205,0
1999-09-20,0.04489865899999934,0.04895800000000072,0.0505210009999999,0.04895800000000072,0.04986999900000022,229104000.0,-3.589925365786417,0
1999-09-21,0.04060027699999935,0.04427100000000017,0.0481770000000008,0.043620002000000824,0.04791700100000007,737328000.0,-9.573511989868877,0
1999-09-22,0.04155587800000049,0.04531300100000024,0.0455729999999992,0.04166699900000026,0.04427100000000017,375984000.0,2.353687515529357,0
1999-09-23,0.03809205099999957,0.041536000000000683,0.0455729999999992,0.04114599899999938,0.0454429980000004,379584000.0,-8.335358322438191,0
1999-09-24,0.034629135999999505,0.03776000100000054,0.04270799799999914,0.0348960009999999,0.04166699900000026,684912000.0,-9.090906683359002,0
1999-09-27,0.0367787849999992,0.04010400199999964,0.04088500099999948,0.03776000100000054,0.0402339989999998,432000000.0,6.207629602552167,0
1999-09-28,0.04012247200000019,0.04374999899999921,0.04427100000000017,0.04010400199999964,0.04016900100000065,413184000.0,9.091354523670736,0
1999-09-29,0.036898005999999484,0.0402339989999998,0.04635399999999912,0.03958300100000045,0.04466099999999962,594048000.0,-8.036571612264487,0
1999-09-30,0.0367787849999992,0.04010400199999964,0.04296899999999937,0.03958300100000045,0.04166699900000026,342528000.0,-0.32310235927579534,0
1999-10-01,0.03654033299999959,0.03984399900000035,0.04088500099999948,0.03776000100000054,0.03945299999999996,347760000.0,-0.6483218308237726,0
1999-10-04,0.03725658399999965,0.04062499900000027,0.04127599999999987,0.04010400199999964,0.04114599899999938,177600000.0,1.9601446129942968,0
1999-10-05,0.04083871799999983,0.04453099899999913,0.04479199999999928,0.04062499900000027,0.04062499900000027,478080000.0,9.614769467440487,0
1999-10-06,0.04573502799999929,0.04986999900000022,0.05208300099999974,0.04427100000000017,0.04466099999999962,1508736000.0,11.989400911486392,0
1999-10-07,0.04274994100000029,0.04661500099999927,0.05195299899999917,0.04635399999999912,0.05195299899999917,487296000.0,-6.5269662427705155,0
1999-10-08,0.04489865899999934,0.04895800000000072,0.05039099999999941,0.04479199999999928,0.04661500099999927,398928000.0,5.0262768416544645,0
1999-10-11,0.04370461399999925,0.04765599999999992,0.04947899999999983,0.04635399999999912,0.04934899899999934,544464000.0,-2.6594223620245994,0
1999-10-12,0.04310759200000014,0.04700500100000049,0.048438000999999176,0.046875,0.04791700100000007,322992000.0,-1.366037854624813,0
1999-10-13,0.041913561999999516,0.04570300099999969,0.04648400099999961,0.04479199999999928,0.04648400099999961,280368000.0,-2.7699180348916497,0
1999-10-14,0.04107808700000071,0.04479199999999928,0.04583299899999993,0.04427100000000017,0.04583299899999993,192336000.0,-1.9933067414982242,0
1999-10-15,0.04083871799999983,0.04453099899999913,0.04479199999999928,0.04244799900000018,0.042578001000000754,210720000.0,-0.5826955706376036,0
1999-10-18,0.0386899930000002,0.04218799999999945,0.04466099999999962,0.0419269989999993,0.04466099999999962,215184000.0,-5.261501095001253,0
1999-10-19,0.03713736299999937,0.04049500100000003,0.04349000000000025,0.03971400100000011,0.04349000000000025,308928000.0,-4.012987105338017,0
1999-10-20,0.038450631999999985,0.0419269989999993,0.04244799900000018,0.04049500100000003,0.04114599899999938,348720000.0,3.5362340156504635,0
1999-10-21,0.04024171100000018,0.04388000099999978,0.04388000099999978,0.04062499900000027,0.04179700100000083,382128000.0,4.658101096145706,0
1999-10-22,0.041197304000000656,0.04492200199999985,0.04622400200000065,0.04374999899999921,0.04374999899999921,286752000.0,2.3746603834398305,0
1999-10-25,0.03916688300000004,0.04270799799999914,0.04531300100000024,0.04270799799999914,0.04466099999999962,213840000.0,-4.928551492429046,0
1999-10-26,0.04298836699999953,0.046875,0.048438000999999176,0.04427100000000017,0.04453099899999913,481248000.0,9.756959340496362,0
1999-10-27,0.04107808700000071,0.04479199999999928,0.04739600000000088,0.04400999799999994,0.04713499900000073,214128000.0,-4.443733333333332,0
1999-10-28,0.03916688300000004,0.04270799799999914,0.04583299899999993,0.04244799900000018,0.04505199900000001,222768000.0,-4.652621003750667,0
1999-10-29,0.042272120999999885,0.04609400000000008,0.046875,0.04296899999999937,0.0432289990000001,330528000.0,7.928262055271262,0
1999-11-01,0.04489865899999934,0.04895800000000072,0.05078100000000063,0.04531300100000024,0.04531300100000024,782544000.0,6.21339002907102,0
1999-11-02,0.04776455100000021,0.05208300099999974,0.05234400199999989,0.04947899999999983,0.04986999900000022,837504000.0,6.383024224845779,0
1999-11-03,0.0524215029999997,0.057161000000000683,0.05859399999999937,0.05377599999999916,0.05416699899999955,2011680000.0,9.749820291653322,0
1999-11-04,0.05576520400000007,0.06080700100000058,0.06236999899999951,0.05781299999999945,0.05781299999999945,1260336000.0,6.378476583684689,0
1999-11-05,0.053974133000000535,0.0588539990000001,0.06302099700000063,0.05598999899999946,0.0625,616368000.0,-3.211804509155125,0
1999-11-08,0.05552676299999959,0.06054700199999985,0.06224000099999927,0.05520800100000045,0.05703099800000011,470016000.0,2.876615062300192,0
